feature,category,n_active,active_path,active_ben,inactive_path,inactive_ben,odds_ratio,log2_or,p_value,path_rate_active,ben_rate_active,q_value
2498,prot-private,25,23,2,8045,761,1.0878185208203854,0.12143789394974983,1.0,0.92,0.08,8.510575869671689e-13
2499,prot-private,214,214,0,7854,763,41.701126742631615,5.382014459949294,7.227103892489358e-09,1.0,0.0,6.137591276259506e-74
2500,dna-private,17,15,2,8053,761,0.7087420836955172,-0.49666737894466767,0.6538307945337098,0.8823529411764706,0.11764705882352941,6.388400221161359e-26
2501,prot-private,15,13,2,8055,761,0.614090626939789,-0.7034765119492934,0.37647785138890716,0.8666666666666667,0.13333333333333333,1.3486175434808079e-64
2502,dna-private,32,31,1,8037,762,2.939156401642404,1.555402131316662,0.5203953958732317,0.96875,0.03125,6.388400221161359e-26
2503,dna-private,15,15,0,8053,763,2.9389085490780404,1.5552804669020328,0.6340216938892271,1.0,0.0,6.388400221161359e-26
2504,dna-private,14,10,4,8058,759,0.23548026805658973,-2.0863219198457696,0.027437579526156688,0.7142857142857143,0.2857142857142857,6.137591276259506e-74
2506,shared,17,17,0,8051,763,3.3189467801030865,1.7307254957322895,0.3917859073460155,1.0,0.0,1.3486175434808079e-64
2507,shared,402,396,6,7672,757,6.512252346193952,2.7031566043260544,8.658077529111015e-10,0.9850746268656716,0.014925373134328358,6.137591276259506e-74
2508,dna-private,164,159,5,7909,758,3.0477177898596537,1.6077293194914897,0.007055186107496733,0.9695121951219512,0.03048780487804878,6.137591276259506e-74
2509,dna-private,51,49,2,8019,761,2.3250405287442324,1.2172558646545193,0.31828275403058753,0.9607843137254902,0.0392156862745098,1.3486175434808079e-64
2510,dna-private,23,18,5,8050,758,0.33898136645962734,-1.5607221231633,0.043210400933891426,0.782608695652174,0.21739130434782608,6.137591276259506e-74
2511,dna-private,81,65,16,8003,747,0.37919373984755717,-1.3989929480705865,0.0019639868312648955,0.8024691358024691,0.19753086419753085,6.137591276259506e-74
2512,dead,36,32,4,8036,759,0.7555998008959681,-0.40430577331782563,0.5481765446359741,0.8888888888888888,0.1111111111111111,6.388400221161359e-26
2513,prot-private,20,19,1,8049,762,1.798732761833768,0.8469808609552302,1.0,0.95,0.05,0.00470690484633421
2514,dna-private,57,45,12,8023,751,0.35102206157297766,-1.5103663887970795,0.0029610171643206025,0.7894736842105263,0.21052631578947367,6.137591276259506e-74
2515,shared,43,39,4,8029,759,0.9216901233030266,-0.11764630379571438,0.7852915920495436,0.9069767441860465,0.09302325581395349,6.388400221161359e-26
2516,prot-private,14,11,3,8057,760,0.34586901659012864,-1.5317023139427457,0.1142871290727978,0.7857142857142857,0.21428571428571427,6.137591276259506e-74
2517,shared,45,43,2,8025,761,2.038816199376947,1.0277317213086157,0.43037991709652534,0.9555555555555556,0.044444444444444446,1.3486175434808079e-64
2518,prot-private,60,56,4,8012,759,1.3262606090863704,0.40736429166036275,0.8168157466432637,0.9333333333333333,0.06666666666666667,1.499676973186056e-14
2519,dna-private,158,148,10,7920,753,1.4071212121212122,0.4927466104465437,0.38956127300841226,0.9367088607594937,0.06329113924050633,1.3486175434808079e-64
2520,prot-private,26,25,1,8043,762,2.36851920925028,1.2439853725643295,0.7222754442803372,0.9615384615384616,0.038461538461538464,6.388400221161359e-26
2522,shared,15,13,2,8055,761,0.614090626939789,-0.7034765119492934,0.37647785138890716,0.8666666666666667,0.13333333333333333,1.3486175434808079e-64
2523,prot-private,339,300,39,7768,724,0.7169452586548364,-0.4800651267023544,0.06075108704032098,0.8849557522123894,0.11504424778761062,6.137591276259506e-74
2524,dna-private,34,29,5,8039,758,0.5468839407886553,-0.8706933968131773,0.21185425029248942,0.8529411764705882,0.14705882352941177,6.137591276259506e-74
2525,dna-private,81,80,1,7988,762,7.631447170756134,2.931956664936712,0.009165302936078139,0.9876543209876543,0.012345679012345678,6.137591276259506e-74
2526,prot-private,77,74,3,7994,760,2.345092152447669,1.2296446158182943,0.15643149207565354,0.961038961038961,0.03896103896103896,6.137591276259506e-74
2527,dna-private,36,32,4,8036,759,0.7555998008959681,-0.40430577331782563,0.5481765446359741,0.8888888888888888,0.1111111111111111,6.388400221161359e-26
2530,dna-private,643,634,9,7434,754,7.144889845454817,2.8369117691040016,7.215470464143434e-16,0.9860031104199067,0.013996889580093312,6.137591276259506e-74
2531,dna-private,265,254,11,7814,752,2.222211880773437,1.151996379628833,0.005393421423584742,0.9584905660377359,0.04150943396226415,6.137591276259506e-74
2533,dna-private,43,38,5,8030,758,0.7174097135740971,-0.47913081567736204,0.41632227297583635,0.8837209302325582,0.11627906976744186,1.3486175434808079e-64
2534,dna-private,55,54,1,8014,762,5.134514599450961,2.3602278952259925,0.08715562943947111,0.9818181818181818,0.01818181818181818,6.137591276259506e-74
2535,dna-private,29,26,3,8042,760,0.8190334079416397,-0.2880057950494767,0.7354723604369783,0.896551724137931,0.10344827586206896,6.388400221161359e-26
2536,dna-private,284,271,13,7797,750,2.0052091040932902,1.0037526894026658,0.009873077620825786,0.954225352112676,0.045774647887323945,6.137591276259506e-74
2537,dna-private,21,20,1,8048,762,1.893638170974155,0.9211606925751572,1.0,0.9523809523809523,0.047619047619047616,1.499676973186056e-14
2538,dna-private,214,206,8,7862,755,2.472812261511066,1.3061527129715655,0.006483074334291017,0.9626168224299065,0.037383177570093455,6.137591276259506e-74
2539,dna-private,54,50,4,8018,759,1.1832751309553504,0.24278556303942034,1.0,0.9259259259259259,0.07407407407407407,1.499676973186056e-14
2540,dna-private,561,536,25,7532,738,2.1007328730748807,1.0708927221292157,0.00012837617489069777,0.9554367201426025,0.044563279857397504,6.137591276259506e-74
2541,dna-private,23,18,5,8050,758,0.33898136645962734,-1.5607221231633,0.043210400933891426,0.782608695652174,0.21739130434782608,6.137591276259506e-74
2542,prot-private,30,19,11,8049,752,0.16137521318289116,-2.6315090934977516,2.198646146960486e-05,0.6333333333333333,0.36666666666666664,6.137591276259506e-74
2543,dna-private,88,83,5,7985,758,1.5758046336881653,0.6560886823320591,0.44365265870577075,0.9431818181818182,0.056818181818181816,1.3486175434808079e-64
2544,shared,24,23,1,8045,762,2.1784959602237413,1.1233324379395262,0.7174205323835983,0.9583333333333334,0.041666666666666664,6.388400221161359e-26
2546,dna-private,24,20,4,8048,759,0.47154572564612324,-1.0845304195026986,0.14800296197823892,0.8333333333333334,0.16666666666666666,6.137591276259506e-74
2547,dna-private,23,18,5,8050,758,0.33898136645962734,-1.5607221231633,0.043210400933891426,0.782608695652174,0.21739130434782608,6.137591276259506e-74
2548,dna-private,50,48,2,8020,761,2.2773067331670824,1.1873286228824191,0.3179051122649078,0.96,0.04,1.3486175434808079e-64
2549,dna-private,397,382,15,7686,748,2.478410963656865,1.309415431252064,0.00015822235941655987,0.9622166246851386,0.037783375314861464,6.137591276259506e-74
2550,dna-private,26,24,2,8044,761,1.1352560914967678,0.1830177779193497,1.0,0.9230769230769231,0.07692307692307693,1.499676973186056e-14
2551,dna-private,52,44,8,8024,755,0.5175099700897308,-0.9503414377624423,0.08505202690051364,0.8461538461538461,0.15384615384615385,6.137591276259506e-74
2552,dna-private,52,47,5,8021,758,0.8883181648173545,-0.17085160232914326,0.8023241620725681,0.9038461538461539,0.09615384615384616,1.499676973186056e-14
2553,dna-private,48,46,2,8022,761,2.181874844178509,1.1255683487460493,0.43485333151682726,0.9583333333333334,0.041666666666666664,1.3486175434808079e-64
2555,dna-private,51,50,1,8018,762,4.751808431030182,2.248476675117276,0.126899377633103,0.9803921568627451,0.0196078431372549,6.137591276259506e-74
2557,prot-private,67,67,0,8001,763,12.881647191151659,3.687245179222133,0.0037753465498433928,1.0,0.0,6.137591276259506e-74
2558,dna-private,81,71,10,7997,753,0.6685382018256847,-0.5809180932676437,0.23085068450006402,0.8765432098765432,0.12345679012345678,6.137591276259506e-74
2559,dna-private,42,33,9,8035,754,0.34407799211781787,-1.5391924773776509,0.008480687949955386,0.7857142857142857,0.21428571428571427,6.137591276259506e-74
2560,dna-private,169,148,21,7920,742,0.6602693602693602,-0.5988733954959793,0.09488635400200573,0.8757396449704142,0.1242603550295858,6.137591276259506e-74
2561,dna-private,59,57,2,8011,761,2.707339907627013,1.4368760298737735,0.2386021978668214,0.9661016949152542,0.03389830508474576,6.137591276259506e-74
2562,prot-private,18,18,0,8050,763,3.509036705794671,1.8110750389315806,0.39580838671128105,1.0,0.0,1.3486175434808079e-64
2563,shared,27,26,1,8042,762,2.463566277045511,1.3007482848340537,0.7259809616915744,0.9629629629629629,0.037037037037037035,6.388400221161359e-26
2564,dna-private,38,35,3,8033,760,1.1037802398439769,0.14245296337799762,1.0,0.9210526315789473,0.07894736842105263,8.510575869671689e-13
2565,dna-private,57,45,12,8023,751,0.35102206157297766,-1.5103663887970795,0.0029610171643206025,0.7894736842105263,0.21052631578947367,6.137591276259506e-74
2567,dna-private,49,44,5,8024,758,0.8313060817547357,-0.26654832869115413,0.6108372502750749,0.8979591836734694,0.10204081632653061,6.388400221161359e-26
2568,prot-private,21,21,0,8047,763,4.079589934762349,2.028424145133909,0.25142759190310204,1.0,0.0,6.137591276259506e-74
2569,dna-private,46,39,7,8029,756,0.5245983310499439,-0.9307148770477123,0.11342007414662528,0.8478260869565217,0.15217391304347827,6.137591276259506e-74
2570,dna-private,673,652,21,7416,742,3.106436533621,1.6352605794475898,4.826066813112819e-09,0.9687964338781575,0.031203566121842496,6.137591276259506e-74
2571,dna-private,28,25,3,8043,760,0.787434207799743,-0.344768707319201,0.7304102003319707,0.8928571428571429,0.10714285714285714,6.388400221161359e-26
2572,dna-private,88,86,2,7982,761,4.099599097970433,2.035482834694372,0.033050067132208386,0.9772727272727273,0.022727272727272728,6.137591276259506e-74
2573,dead,34,32,2,8036,761,1.5151816824290691,0.5994907947702535,0.765131878985169,0.9411764705882353,0.058823529411764705,6.388400221161359e-26
2574,dna-private,35,31,4,8037,759,0.7318962299365435,-0.4502889807611938,0.5400047448892422,0.8857142857142857,0.11428571428571428,6.388400221161359e-26
2576,dna-private,40,33,7,8035,756,0.4435594275046671,-1.172800687040534,0.07971035981555347,0.825,0.175,6.137591276259506e-74
2577,dna-private,18,13,5,8055,758,0.24466790813159528,-2.0311032121691097,0.01573344202619005,0.7222222222222222,0.2777777777777778,6.137591276259506e-74
2578,dead,27,23,4,8045,759,0.5424798011187073,-0.8823586741383294,0.28746707582594033,0.8518518518518519,0.14814814814814814,1.3486175434808079e-64
2579,shared,23,23,0,8045,763,4.460195140140451,2.157106831570286,0.2566084918038831,1.0,0.0,6.137591276259506e-74
2580,dna-private,145,132,13,7936,750,0.9595998759305211,-0.0594951237862707,0.8811363221903388,0.9103448275862069,0.0896551724137931,1.499676973186056e-14
2581,dna-private,46,43,3,8025,760,1.3574247144340603,0.4408721854148619,0.7950578534474642,0.9347826086956522,0.06521739130434782,6.388400221161359e-26
2582,dna-private,252,229,23,7839,740,0.9398936199714915,-0.0894306174849338,0.7333784872035214,0.9087301587301587,0.09126984126984126,6.388400221161359e-26
2583,dna-private,36,30,6,8038,757,0.4708882806668325,-1.0865432771856511,0.12407763485417378,0.8333333333333334,0.16666666666666666,6.137591276259506e-74
2584,dead,37,35,2,8033,761,1.6578488733972363,0.7293124992717513,0.7674493121844022,0.9459459459459459,0.05405405405405406,6.388400221161359e-26
2585,prot-private,31,24,7,8044,756,0.32222774738935855,-1.6338473634207271,0.014629950189399336,0.7741935483870968,0.22580645161290322,6.137591276259506e-74
2586,dna-private,59,53,6,8015,757,0.834289873154502,-0.26137936121413574,0.6397721118409453,0.8983050847457628,0.1016949152542373,6.388400221161359e-26
2587,dna-private,19,14,5,8054,758,0.2635212316861187,-1.9240088916044207,0.019870482712073607,0.7368421052631579,0.2631578947368421,6.137591276259506e-74
2589,dna-private,12,11,1,8057,762,1.0403375946382027,0.05705176594078467,1.0,0.9166666666666666,0.08333333333333333,8.510575869671689e-13
2590,prot-private,91,82,9,7986,754,0.8602276205581991,-0.21720964018861225,0.5774937962654534,0.9010989010989011,0.0989010989010989,6.388400221161359e-26
2591,dna-private,81,74,7,7994,756,0.9997498123592694,-0.00036098962802863114,1.0,0.9135802469135802,0.08641975308641975,8.510575869671689e-13
2592,dna-private,43,38,5,8030,758,0.7174097135740971,-0.47913081567736204,0.41632227297583635,0.8837209302325582,0.11627906976744186,1.3486175434808079e-64
2593,dead,61,60,1,8008,762,5.709290709290709,2.513311524265847,0.06188387398200929,0.9836065573770492,0.01639344262295082,6.137591276259506e-74
2594,dna-private,68,65,3,8003,760,2.057561747677954,1.040935726749968,0.2791915717124593,0.9558823529411765,0.04411764705882353,1.3486175434808079e-64
2595,shared,35,30,5,8038,758,0.5658123911420752,-0.8216043231664972,0.22271049171388355,0.8571428571428571,0.14285714285714285,6.137591276259506e-74
2596,shared,28,24,4,8044,759,0.5661362506215813,-0.8207787901687292,0.2985886706930741,0.8571428571428571,0.14285714285714285,1.3486175434808079e-64
2597,dna-private,54,50,4,8018,759,1.1832751309553504,0.24278556303942034,1.0,0.9259259259259259,0.07407407407407407,1.499676973186056e-14
2598,dna-private,16,15,1,8053,762,1.4193468272693406,0.5052271650451089,1.0,0.9375,0.0625,1.499676973186056e-14
2599,dna-private,24,20,4,8048,759,0.47154572564612324,-1.0845304195026986,0.14800296197823892,0.8333333333333334,0.16666666666666666,6.137591276259506e-74
2600,dna-private,13,11,2,8057,761,0.5194861611021472,-0.9448427780489919,0.31132490475252955,0.8461538461538461,0.15384615384615385,1.3486175434808079e-64
2601,dna-private,48,36,12,8032,751,0.28050298804780877,-1.833911955715344,0.0005994834194782573,0.75,0.25,6.137591276259506e-74
2602,dna-private,293,282,11,7786,752,2.4760525885622213,1.3080419560918504,0.0013816685353811435,0.962457337883959,0.03754266211604096,6.137591276259506e-74
2603,prot-private,135,122,13,7946,750,0.8857867528896978,-0.17496867328306148,0.643051543229743,0.9037037037037037,0.0962962962962963,6.388400221161359e-26
2606,dead,31,28,3,8040,760,0.8822553897180763,-0.18073175639889522,0.7471571356606916,0.9032258064516129,0.0967741935483871,6.388400221161359e-26
2607,shared,34,33,1,8035,762,3.1295581829495953,1.6459589982893192,0.360483975156175,0.9705882352941176,0.029411764705882353,1.3486175434808079e-64
2608,dna-private,186,177,9,7891,754,1.8791872597473915,0.9101088375125751,0.06425326569365863,0.9516129032258065,0.04838709677419355,6.137591276259506e-74
2609,dna-private,168,141,27,7927,736,0.4848688729097459,-1.0443334547645,0.00193571056916369,0.8392857142857143,0.16071428571428573,6.137591276259506e-74
2610,dna-private,83,64,19,8004,744,0.3131066045924406,-1.6752741542412954,6.302629469382982e-05,0.7710843373493976,0.2289156626506024,6.137591276259506e-74
2611,dna-private,620,604,16,7464,747,3.7780345659163985,1.9176359012625572,2.782250088781426e-10,0.9741935483870968,0.025806451612903226,6.137591276259506e-74
2612,dna-private,130,126,4,7942,759,3.010387811634349,1.5899493533909146,0.017688024947400294,0.9692307692307692,0.03076923076923077,6.137591276259506e-74
2613,prot-private,22,20,2,8048,761,0.9455765407554672,-0.08073385141461938,0.7149840631017713,0.9090909090909091,0.09090909090909091,6.388400221161359e-26
2614,prot-private,92,90,2,7978,761,4.2924291802456755,2.101794331746057,0.02312095997936171,0.9782608695652174,0.021739130434782608,6.137591276259506e-74
2615,dna-private,71,64,7,8004,756,0.863568215892054,-0.21161794974227255,0.6702707107429249,0.9014084507042254,0.09859154929577464,6.388400221161359e-26
2616,prot-private,42,27,15,8041,748,0.16744186046511628,-2.578267848147148,1.0434591433844244e-06,0.6428571428571429,0.35714285714285715,6.137591276259506e-74
2617,prot-private,92,74,18,7994,745,0.38313457315208627,-1.3840768778842856,0.0009983257669468524,0.8043478260869565,0.1956521739130435,6.137591276259506e-74
2618,dna-private,12,11,1,8057,762,1.0403375946382027,0.05705176594078467,1.0,0.9166666666666666,0.08333333333333333,1.499676973186056e-14
2619,dna-private,19,15,4,8053,759,0.3534397119086055,-1.5004639470327465,0.0754765246969675,0.7894736842105263,0.21052631578947367,6.137591276259506e-74
2620,prot-private,294,286,8,7782,755,3.4684207144692882,1.7942789060179751,4.9002806932614616e-05,0.9727891156462585,0.027210884353741496,6.137591276259506e-74
2621,prot-private,28,23,5,8045,758,0.43341205717837167,-1.2061888062700663,0.08872434228178167,0.8214285714285714,0.17857142857142858,6.137591276259506e-74
2622,dna-private,24,22,2,8046,761,1.0403927417350236,0.05712823951521257,1.0,0.9166666666666666,0.08333333333333333,1.499676973186056e-14
2623,shared,11,10,1,8058,762,0.9456440804169769,-0.08063080776791416,1.0,0.9090909090909091,0.09090909090909091,1.499676973186056e-14
2624,shared,32,32,0,8036,763,6.175262863186711,2.626500549384666,0.10839836940242864,1.0,0.0,6.137591276259506e-74
2626,dna-private,18,12,6,8056,757,0.18793445878848064,-2.411698478021053,0.0030596653929017732,0.6666666666666666,0.3333333333333333,6.137591276259506e-74
2628,dna-private,73,66,7,8002,756,0.8907773056735816,-0.1668632918236799,0.6776458371579566,0.9041095890410958,0.0958904109589041,6.388400221161359e-26
2629,dna-private,99,94,5,7974,758,1.7871081013293202,0.837626904964036,0.27754323451547713,0.9494949494949495,0.050505050505050504,6.137591276259506e-74
2630,dna-private,39,37,2,8031,761,1.7530195492466691,0.8098420847705613,0.7717129128023361,0.9487179487179487,0.05128205128205128,6.388400221161359e-26
2631,dna-private,79,78,1,7990,762,7.438798498122654,2.8950696185402314,0.013737019482254345,0.9873417721518988,0.012658227848101266,6.137591276259506e-74
2634,dna-private,30,28,2,8040,761,1.3251243781094528,0.4061277794948587,1.0,0.9333333333333333,0.06666666666666667,1.499676973186056e-14
2635,dna-private,31,28,3,8040,760,0.8822553897180763,-0.18073175639889522,0.7471571356606916,0.9032258064516129,0.0967741935483871,6.388400221161359e-26
2636,dna-private,12,10,2,8058,761,0.47220153884338545,-1.0825253517576907,0.27814822883872553,0.8333333333333334,0.16666666666666666,1.3486175434808079e-64
2637,dna-private,18,15,3,8053,760,0.4718738358375761,-1.0835269148384212,0.19951958732975172,0.8333333333333334,0.16666666666666666,6.137591276259506e-74
2638,shared,38,36,2,8032,761,1.7054282868525896,0.7701340909950858,0.7693366757055152,0.9473684210526315,0.05263157894736842,6.388400221161359e-26
2639,dna-private,45,41,4,8027,759,0.9691977077363897,-0.04513710223311509,0.7939792105708714,0.9111111111111111,0.08888888888888889,6.388400221161359e-26
2640,dna-private,26,21,5,8047,758,0.39562569901826766,-1.3377919512928673,0.06832843727733481,0.8076923076923077,0.19230769230769232,6.137591276259506e-74
2641,dna-private,34,25,9,8043,754,0.2604058739828975,-1.9411661031026406,0.001860175013329245,0.7352941176470589,0.2647058823529412,6.137591276259506e-74
2642,dna-private,118,117,1,7951,762,11.212929191296693,3.487091302355639,0.00042691345528136405,0.9915254237288136,0.00847457627118644,6.137591276259506e-74
2643,dna-private,73,68,5,8000,758,1.2886,0.36580449987198166,0.8330946964386712,0.9315068493150684,0.0684931506849315,1.499676973186056e-14
2644,prot-private,20,18,2,8050,761,0.850807453416149,-0.2330954229434839,0.689509959490357,0.9,0.1,6.388400221161359e-26
2645,shared,14,14,0,8054,763,2.748960208579055,1.4588860238748205,0.6261069302735234,1.0,0.0,6.388400221161359e-26
2646,dna-private,102,93,9,7975,754,0.9769696969696969,-0.03361428060521082,0.859940421890961,0.9117647058823529,0.08823529411764706,1.499676973186056e-14
2647,dna-private,44,33,11,8035,752,0.2807716241443684,-1.8325309561636625,0.0010055317646569435,0.75,0.25,6.137591276259506e-74
2648,dna-private,18,17,1,8051,762,1.6089926717177991,0.6861577552096091,1.0,0.9444444444444444,0.05555555555555555,1.499676973186056e-14
2650,dna-private,50,47,3,8021,760,1.48443668702988,0.5699155619969191,0.7985132540164093,0.94,0.06,6.388400221161359e-26
2651,dna-private,45,41,4,8027,759,0.9691977077363897,-0.04513710223311509,0.7939792105708714,0.9111111111111111,0.08888888888888889,6.388400221161359e-26
2652,dna-private,15,15,0,8053,763,2.9389085490780404,1.5552804669020328,0.6340216938892271,1.0,0.0,6.388400221161359e-26
2653,prot-private,76,73,3,7995,760,2.3131123618928497,1.2098353481221145,0.2136276427862524,0.9605263157894737,0.039473684210526314,6.137591276259506e-74
2654,shared,23,21,2,8047,761,0.9929787498446626,-0.010165251073051074,1.0,0.9130434782608695,0.08695652173913043,1.499676973186056e-14
2655,dna-private,33,27,6,8041,757,0.42364133814202215,-1.2390847231616906,0.0604842771490088,0.8181818181818182,0.18181818181818182,6.137591276259506e-74
2656,dead,34,30,4,8038,759,0.708198556854939,-0.49777419103476034,0.5325881344964782,0.8823529411764706,0.11764705882352941,6.388400221161359e-26
2657,prot-private,278,276,2,7792,761,13.477669404517453,3.752499138199372,6.2274717169976e-09,0.9928057553956835,0.007194244604316547,6.137591276259506e-74
2658,dna-private,35,32,3,8036,760,1.0087937614070017,0.012631258876499603,1.0,0.9142857142857143,0.08571428571428572,1.499676973186056e-14
2659,dna-private,29,27,2,8041,761,1.2776395970650416,0.3534809310772793,1.0,0.9310344827586207,0.06896551724137931,1.499676973186056e-14
2660,dna-private,39,34,5,8034,758,0.6415733134179736,-0.640313961511398,0.3819673631645426,0.8717948717948718,0.1282051282051282,1.3486175434808079e-64
2661,dna-private,41,40,1,8028,762,3.796711509715994,1.9247503810180673,0.2578854518887244,0.975609756097561,0.024390243902439025,6.137591276259506e-74
2662,dna-private,14,13,1,8055,762,1.2297951582867783,0.29841803204048295,1.0,0.9285714285714286,0.07142857142857142,1.499676973186056e-14
2664,dna-private,10,7,3,8061,760,0.21998924864574287,-2.1844950770669267,0.04865901572148691,0.7,0.3,6.137591276259506e-74
2665,shared,20,19,1,8049,762,1.798732761833768,0.8469808609552302,1.0,0.95,0.05,1.499676973186056e-14
2666,dna-private,10,9,1,8059,762,0.8509740662613228,-0.2328129289529579,0.59509736615207,0.9,0.1,6.388400221161359e-26
2669,prot-private,194,171,23,7897,740,0.6966872395130788,-0.5214169556801636,0.11935929012608146,0.8814432989690721,0.11855670103092783,6.137591276259506e-74
2670,dna-private,31,29,2,8039,761,1.3726209727578056,0.4569333034066387,1.0,0.9354838709677419,0.06451612903225806,1.499676973186056e-14
2671,dna-private,21,18,3,8050,760,0.5664596273291925,-0.8199549588372377,0.42023358676848527,0.8571428571428571,0.14285714285714285,1.3486175434808079e-64
2672,prot-private,11,11,0,8057,763,2.179398076326404,1.1239297349069568,0.6147434751291604,1.0,0.0,6.388400221161359e-26
2673,shared,20,17,3,8051,760,0.5349231979464248,-0.9025963246739215,0.24653007314042663,0.85,0.15,6.137591276259506e-74
2674,dna-private,32,28,4,8040,759,0.6608208955223881,-0.5976687885932205,0.3527235621150381,0.875,0.125,1.3486175434808079e-64
2675,dna-private,42,31,11,8037,752,0.2636895268474216,-1.92308782313632,0.0006582843457107967,0.7380952380952381,0.2619047619047619,6.137591276259506e-74
2676,dna-private,14,12,2,8056,761,0.5667825223435948,-0.8191328237820831,0.3441645340324851,0.8571428571428571,0.14285714285714285,1.3486175434808079e-64
2677,dna-private,32,29,3,8039,760,0.9138781772193888,-0.12992623248711502,0.7536237834637938,0.90625,0.09375,6.388400221161359e-26
2678,dna-private,16,13,3,8055,760,0.40885578315745913,-1.2903360478430472,0.15504769204284768,0.8125,0.1875,6.137591276259506e-74
2679,shared,33,32,1,8036,762,3.0343454454952714,1.60138533876003,0.35982551827944353,0.9696969696969697,0.030303030303030304,1.3486175434808079e-64
2680,dna-private,16,13,3,8055,760,0.40885578315745913,-1.2903360478430472,0.15504769204284768,0.8125,0.1875,6.137591276259506e-74
2681,dna-private,57,54,3,8014,760,1.7070127277264786,0.7714738153424622,0.4814145085434018,0.9473684210526315,0.05263157894736842,1.3486175434808079e-64
2682,shared,18,17,1,8051,762,1.6089926717177991,0.6861577552096091,1.0,0.9444444444444444,0.05555555555555555,1.499676973186056e-14
2683,dead,33,32,1,8036,762,3.0343454454952714,1.60138533876003,0.35982551827944353,0.9696969696969697,0.030303030303030304,1.3486175434808079e-64
2684,dna-private,29,26,3,8042,760,0.8190334079416397,-0.2880057950494767,0.7354723604369783,0.896551724137931,0.10344827586206896,6.388400221161359e-26
2685,dna-private,15,13,2,8055,761,0.614090626939789,-0.7034765119492934,0.37647785138890716,0.8666666666666667,0.13333333333333333,1.3486175434808079e-64
2686,dna-private,28,24,4,8044,759,0.5661362506215813,-0.8207787901687292,0.2985886706930741,0.8571428571428571,0.14285714285714285,1.3486175434808079e-64
2687,prot-private,404,363,41,7705,722,0.8296354916826261,-0.26945048113730974,0.27607499639404104,0.8985148514851485,0.10148514851485149,6.137591276259506e-74
2688,dna-private,117,100,17,7968,746,0.5507323411292228,-0.8605767632884579,0.03005147145901775,0.8547008547008547,0.1452991452991453,6.137591276259506e-74
2689,prot-private,22,17,5,8051,758,0.32010930319215003,-1.6433634889999837,0.03630953794241455,0.7727272727272727,0.22727272727272727,6.137591276259506e-74
2690,dna-private,40,39,1,8029,762,3.7013326690746045,1.8880448082821413,0.2551092409239627,0.975,0.025,6.137591276259506e-74
2692,dna-private,11,8,3,8060,760,0.25144747725392885,-1.9916710158055382,0.06272898865567579,0.7272727272727273,0.2727272727272727,6.137591276259506e-74
2693,dna-private,13,10,3,8058,760,0.31438735831885495,-1.6693848876514445,0.09567651131280328,0.7692307692307693,0.23076923076923078,6.137591276259506e-74
2694,dna-private,42,42,0,8026,763,8.085404597271538,3.0153199686120344,0.047577918521787874,1.0,0.0,6.137591276259506e-74
2695,dna-private,41,38,3,8030,760,1.198837691988377,0.2616363486487004,1.0,0.926829268292683,0.07317073170731707,1.499676973186056e-14
2696,prot-private,276,210,66,7858,697,0.28222541012054886,-1.8250802082825943,6.771414285906429e-15,0.7608695652173914,0.2391304347826087,6.137591276259506e-74
2697,dna-private,30,26,4,8042,759,0.6134667993036558,-0.7049428272438021,0.3239706779083888,0.8666666666666667,0.13333333333333333,1.3486175434808079e-64
2698,dead,13,13,0,8055,763,2.5590590279932965,1.3556134253808918,0.6199739488311733,1.0,0.0,6.388400221161359e-26
2699,dna-private,11,11,0,8057,763,2.179398076326404,1.1239297349069568,0.6147434751291604,1.0,0.0,6.388400221161359e-26
2700,dna-private,17,16,1,8052,762,1.5141579731743666,0.5985157305719824,1.0,0.9411764705882353,0.058823529411764705,1.499676973186056e-14
2701,dna-private,49,47,2,8021,761,2.2295848397955367,1.1567750978906728,0.4381006704700901,0.9591836734693877,0.04081632653061224,1.3486175434808079e-64
2702,dna-private,20,20,0,8048,763,3.8893582655153134,1.9595321337374263,0.4103003441798839,1.0,0.0,1.3486175434808079e-64
2703,dna-private,17,16,1,8052,762,1.5141579731743666,0.5985157305719824,1.0,0.9411764705882353,0.058823529411764705,1.499676973186056e-14
2704,prot-private,38,36,2,8032,761,1.7054282868525896,0.7701340909950858,0.7693366757055152,0.9473684210526315,0.05263157894736842,6.388400221161359e-26
2705,prot-private,12,12,0,8056,763,2.369204989759821,1.2444030296948858,0.6160300460842021,1.0,0.0,6.388400221161359e-26
2707,dna-private,283,266,17,7802,746,1.4961171343697695,0.5812231314815258,0.13099243222008236,0.9399293286219081,0.06007067137809187,6.137591276259506e-74
2708,prot-private,346,332,14,7736,749,2.296018614270941,1.1991343382712305,0.0011677376079851825,0.9595375722543352,0.04046242774566474,6.137591276259506e-74
2709,dna-private,46,41,5,8027,758,0.774336613927993,-0.36896723436485207,0.5937279062956088,0.8913043478260869,0.10869565217391304,6.388400221161359e-26
2710,dna-private,120,107,13,7961,750,0.7754147623510769,-0.3669598934996391,0.4105861431753853,0.8916666666666667,0.10833333333333334,1.3486175434808079e-64
2711,dna-private,32,30,2,8038,761,1.4201293854192585,0.5060223770533188,1.0,0.9375,0.0625,1.499676973186056e-14
2712,prot-private,23,23,0,8045,763,4.460195140140451,2.157106831570286,0.2566084918038831,1.0,0.0,6.137591276259506e-74
